layer,key,shape,numel,norm_a,norm_b,norm_ratio,mean_a,mean_b,mean_ratio,std_a,std_b,std_ratio,zero_frac_a,zero_frac_b,cos_sim,rel_l2_err,mean_rel_diff,max_rel_diff,pearson,max_abs_diff,mean_abs_diff,spearman,q01_abs_diff,q05_abs_diff,q50_abs_diff,q95_abs_diff,q99_abs_diff
2,model.layers.2.self_attn.o_proj.weight,"(5120, 4096)",20971520,35.54413604736328,35.51581954956055,1.0007972717285156,9.076355240722478e-07,7.116645406313182e-07,1.2753698825836182,0.00776163162663579,0.00775544811040163,1.0007972717285156,0.0,0.0,0.9991716742515564,0.04069581255316734,0.43781623244285583,304489.34375,0.9991715550422668,0.00174713134765625,0.0002509201876819134,0.999018669128418,0.0,1.52587890625e-05,0.000213623046875,0.0006103515625,0.000823974609375
2,model.layers.2.self_attn.q_proj.weight,"(4096, 5120)",20971520,56.037933349609375,56.02001953125,1.0003197193145752,-1.6576249208810623e-06,-1.572151631989982e-06,-1657624.875,0.012236779555678368,0.012232868932187557,1.0003197193145752,0.0,0.0,0.9996751546859741,0.025487609207630157,0.3375161290168762,1086024.125,0.9996751546859741,0.003692626953125,0.00024139927700161934,0.9995670318603516,0.0,0.0,0.0001983642578125,0.0006103515625,0.0008544921875
2,model.layers.2.self_attn.v_proj.weight,"(1024, 5120)",5242880,17.42856216430664,17.417251586914062,1.000649333000183,-9.724939218358486e-07,-8.134793461067602e-07,-972493.9375,0.0076116109266877174,0.007606671657413244,1.000649333000183,0.0,0.0,0.999313473701477,0.037050843238830566,0.9995034337043762,2873099.25,0.999313473701477,0.002532958984375,0.00022071301646064967,0.9991958141326904,0.0,2.673477865755558e-07,0.00018310546875,0.00054931640625,0.000762939453125
3,model.layers.3.input_layernorm.weight,"(5120,)",5120,36.8646354675293,36.8646354675293,1.0,0.47957754135131836,0.47957754135131836,1.0,0.18824268877506256,0.18824268877506256,1.0,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,1.0,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
3,model.layers.3.mlp.down_proj.weight,"(5120, 14336)",73400320,74.99853515625,74.97953033447266,1.000253438949585,-1.0655411415427807e-06,-1.0933503062915406e-06,-1065541.125,0.0087539441883564,0.008751725777983665,1.000253438949585,0.0,0.0,0.9997369647026062,0.022937800735235214,0.2847408354282379,1087413.125,0.9997369050979614,0.0013427734375,0.000158645591000095,0.9997048377990723,0.0,0.0,0.0001220703125,0.000396728515625,0.000518798828125
3,model.layers.3.mlp.gate_proj.weight,"(14336, 5120)",73400320,84.7807388305664,84.741455078125,1.000463604927063,-1.2637577128771227e-05,-1.263160265807528e-05,-12637577.0,0.009895730763673782,0.00989114586263895,1.0004634857177734,0.0,0.0,0.9995338916778564,0.030530378222465515,0.38653549551963806,1941164.375,0.9995337724685669,0.002410888671875,0.00023937902005854994,0.9994712471961975,0.0,0.0,0.0001983642578125,0.0006103515625,0.00079345703125
3,model.layers.3.mlp.up_proj.weight,"(14336, 5120)",73400320,74.8943862915039,74.85322570800781,1.0005499124526978,-1.277793248988246e-08,-1.948257200012904e-08,-12777.9326171875,0.008741787634789944,0.008736983872950077,1.0005497932434082,0.0,0.0,0.9994366765022278,0.03356155380606651,0.39576590061187744,1613896.25,0.9994366765022278,0.0022735595703125,0.00023302281624637544,0.9993690252304077,0.0,0.0,0.00018310546875,0.000579833984375,0.000762939453125
3,model.layers.3.post_attention_layernorm.weight,"(5120,)",5120,25.881689071655273,25.881689071655273,1.0,0.35999056696891785,0.35999056696891785,1.0,0.03520211949944496,0.03520211949944496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
3,model.layers.3.self_attn.k_proj.weight,"(1024, 5120)",5242880,33.14104080200195,33.134769439697266,1.0001893043518066,-5.654455890180543e-06,-5.711342055292334e-06,-5654456.0,0.014473754912614822,0.014471014030277729,1.0001894235610962,0.0,0.0,0.9997928142547607,0.020359277725219727,0.2823999226093292,117029.5703125,0.9997928142547607,0.00286865234375,0.00023030950978863984,0.9997074604034424,0.0,0.0,0.00018310546875,0.0005950927734375,0.00079345703125
3,model.layers.3.self_attn.o_proj.weight,"(5120, 4096)",20971520,33.422733306884766,33.391075134277344,1.0009480714797974,-6.271254164857964e-07,-6.122954800957814e-07,-627125.4375,0.007298389449715614,0.007291476242244244,1.0009480714797974,0.0,0.0,0.9990306496620178,0.04401855170726776,0.5079240798950195,1014932.875,0.9990306496620178,0.0020751953125,0.0002550820354372263,0.9988608956336975,0.0,1.52587890625e-05,0.000213623046875,0.0006256103515625,0.00084686279296875
3,model.layers.3.self_attn.q_proj.weight,"(4096, 5120)",20971520,54.01310348510742,53.9954833984375,1.0003262758255005,6.443900474550901e-06,6.471712822531117e-06,0.9957024455070496,0.011794624850153923,0.011790776625275612,1.00032639503479,0.0,0.0,0.999662458896637,0.025983592495322227,0.31264692544937134,407780.5625,0.9996622800827026,0.00299072265625,0.00023961116676218808,0.999555766582489,0.0,0.0,0.0001983642578125,0.0006103515625,0.0008544921875
3,model.layers.3.self_attn.v_proj.weight,"(1024, 5120)",5242880,15.56009578704834,15.546526908874512,1.0008728504180908,1.6479991700180108e-06,1.783263201105001e-06,0.9241480231285095,0.00679559214040637,0.0067896656692028046,1.0008728504180908,0.0,0.0,0.9990901350975037,0.042650386691093445,0.5906064510345459,779216.0,0.9990899562835693,0.002368927001953125,0.00022695100051350892,0.9989106059074402,0.0,1.1444091796875e-05,0.00018310546875,0.000579833984375,0.00079345703125
4,model.layers.4.input_layernorm.weight,"(5120,)",5120,34.22589874267578,34.22589874267578,1.0,0.4667280316352844,0.4667280316352844,1.0,0.10467281937599182,0.10467281937599182,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,1.0,0.0,0.0,0.9999998211860657,0.0,0.0,0.0,0.0,0.0
4,model.layers.4.mlp.down_proj.weight,"(5120, 14336)",73400320,74.69916534423828,74.68065643310547,1.000247836112976,-7.915092510302202e-07,-7.896193778833549e-07,-791509.25,0.008719001896679401,0.008716841228306293,1.000247836112976,0.0,0.0,0.9997395873069763,0.0228198803961277,0.4790482223033905,14680065.0,0.9997395277023315,0.00128173828125,0.00015732558676972985,0.9997064471244812,0.0,0.0,0.0001220703125,0.0003814697265625,0.000518798828125
4,model.layers.4.mlp.gate_proj.weight,"(14336, 5120)",73400320,86.59200286865234,86.55370330810547,1.0004425048828125,-1.4342040230985731e-05,-1.4310782717075199e-05,-14342040.0,0.010107142850756645,0.010102672502398491,1.0004425048828125,0.0,0.0,0.999552845954895,0.029905816540122032,0.32043740153312683,403299.46875,0.9995526671409607,0.00244140625,0.00023971243354026228,0.9994861483573914,0.0,0.0,0.0001983642578125,0.0006103515625,0.00079345703125
4,model.layers.4.mlp.up_proj.weight,"(14336, 5120)",73400320,74.667724609375,74.62476348876953,1.0005756616592407,-2.230488917120965e-06,-2.2235474261833588e-06,-2230489.0,0.008715331554412842,0.008710316382348537,1.0005757808685303,0.0,0.0,0.9994181990623474,0.03410564363002777,0.4137420058250427,3696229.5,0.9994181990623474,0.00244140625,0.00023582825087942183,0.9993445873260498,0.0,0.0,0.00019073486328125,0.000579833984375,0.0007781982421875
4,model.layers.4.post_attention_layernorm.weight,"(5120,)",5120,27.86282730102539,27.86282730102539,1.0,0.38788387179374695,0.38788387179374695,1.0,0.03427043557167053,0.03427043557167053,1.0,0.0,0.0,0.9999999403953552,0.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
4,model.layers.4.self_attn.k_proj.weight,"(1024, 5120)",5242880,33.52143096923828,33.51531219482422,1.0001825094223022,-3.630174660429475e-06,-3.6679412005469203e-06,-3630174.75,0.014639882370829582,0.01463721040636301,1.0001825094223022,0.0,0.0,0.9997986555099487,0.02006237953901291,0.2953593134880066,157802.796875,0.9997986555099487,0.0035400390625,0.0002285185328219086,0.9997045397758484,0.0,0.0,0.00018310546875,0.0005950927734375,0.00079345703125
4,model.layers.4.self_attn.o_proj.weight,"(5120, 4096)",20971520,36.21375274658203,36.18775939941406,1.0007182359695435,3.318594394841057e-07,2.679303747754602e-07,1.2386032342910767,0.007907851599156857,0.00790217611938715,1.0007182359695435,0.0,0.0,0.9992231726646423,0.03940492868423462,0.40806037187576294,277934.78125,0.9992232322692871,0.0018157958984375,0.00024762656539678574,0.9990915060043335,0.0,1.239776611328125e-05,0.000213623046875,0.0006103515625,0.00080108642578125
4,model.layers.4.self_attn.q_proj.weight,"(4096, 5120)",20971520,52.1061897277832,52.08816146850586,1.000346064567566,-5.209881237533409e-06,-5.202488409850048e-06,-5209881.5,0.011378221213817596,0.011374284513294697,1.000346064567566,0.0,0.0,0.9996418356895447,0.02676699496805668,0.3556138873100281,890069.3125,0.9996416568756104,0.002880096435546875,0.0002384170948062092,0.9995368123054504,0.0,0.0,0.000194549560546875,0.0006103515625,0.000823974609375
4,model.layers.4.self_attn.v_proj.weight,"(1024, 5120)",5242880,17.607341766357422,17.596582412719727,1.000611424446106,-1.4436336925882642e-07,-2.071074050036259e-07,-144363.375,0.007689689751714468,0.007684990763664246,1.000611424446106,0.0,0.0,0.9992901086807251,0.03767305985093117,0.3958275020122528,131922.109375,0.9992901086807251,0.002288818359375,0.00022640582756139338,0.9991540312767029,0.0,3.814697265625e-06,0.00018310546875,0.000579833984375,0.00079345703125
5,model.layers.5.input_layernorm.weight,"(5120,)",5120,37.007877349853516,37.007877349853516,1.0,0.4955669343471527,0.4955669343471527,1.0,0.14802052080631256,0.14802052080631256,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999403953552,0.0,0.0,0.9999998211860657,0.0,0.0,0.0,0.0,0.0
5,model.layers.5.mlp.down_proj.weight,"(5120, 14336)",73400320,75.56230163574219,75.54418182373047,1.0002398490905762,-2.099552148138173e-06,-2.142879793609609e-06,-2099552.25,0.008819748647511005,0.008817632682621479,1.0002399682998657,0.0,0.0,0.9997526407241821,0.022243810817599297,0.31078362464904785,1297613.75,0.9997524619102478,0.001373291015625,0.00015509291552007198,0.9997203946113586,0.0,0.0,0.0001220703125,0.000370025634765625,0.0005035400390625
5,model.layers.5.mlp.gate_proj.weight,"(14336, 5120)",73400320,86.1080322265625,86.06916809082031,1.0004515647888184,-2.430728272884153e-06,-2.3445995793736074e-06,-2430728.25,0.01005066279321909,0.010046126320958138,1.0004515647888184,0.0,0.0,0.9995429515838623,0.030233396217226982,0.31759461760520935,317502.59375,0.9995428919792175,0.0028076171875,0.0002408778091194108,0.9994736909866333,0.0,0.0,0.0002040863037109375,0.0006103515625,0.00079345703125
5,model.layers.5.mlp.up_proj.weight,"(14336, 5120)",73400320,75.89736938476562,75.85637664794922,1.0005403757095337,-1.2685709407378454e-06,-1.2046407391608227e-06,-1268571.0,0.008858858607709408,0.008854073472321033,1.0005404949188232,0.0,0.0,0.9994491338729858,0.03319116681814194,0.4236758351325989,2634022.0,0.9994490742683411,0.00182342529296875,0.00023349824186880141,0.9993759989738464,0.0,0.0,0.00018310546875,0.000579833984375,0.000762939453125
5,model.layers.5.post_attention_layernorm.weight,"(5120,)",5120,31.149656295776367,31.149656295776367,1.0,0.43360358476638794,0.43360358476638794,1.0,0.038728006184101105,0.038728006184101105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
5,model.layers.5.self_attn.k_proj.weight,"(1024, 5120)",5242880,31.840694427490234,31.833059310913086,1.0002398490905762,6.780529929528711e-06,6.643289907515282e-06,1.0206584930419922,0.013905848376452923,0.0139025142416358,1.0002398490905762,0.0,0.0,0.9997554421424866,0.022114289924502373,0.2752797603607178,129760.28125,0.9997554421424866,0.00457763671875,0.00023922846594359726,0.9996524453163147,0.0,0.0,0.0001983642578125,0.0006103515625,0.0008544921875
5,model.layers.5.self_attn.o_proj.weight,"(5120, 4096)",20971520,34.43160629272461,34.40251922607422,1.0008455514907837,-3.2811860251058533e-07,-4.5184125951891474e-07,-328118.59375,0.007518692407757044,0.007512340787798166,1.0008454322814941,0.0,0.0,0.9991093277931213,0.042193762958049774,0.4751616418361664,280603.84375,0.9991093277931213,0.001922607421875,0.0002519550616852939,0.998955488204956,0.0,1.52587890625e-05,0.000213623046875,0.0006103515625,0.000823974609375
5,model.layers.5.self_attn.q_proj.weight,"(4096, 5120)",20971520,52.41645050048828,52.39785385131836,1.0003548860549927,6.149717137304833e-06,6.228037818800658e-06,0.9874244928359985,0.011445969343185425,0.011441907845437527,1.0003550052642822,0.0,0.0,0.9996374845504761,0.02692401595413685,0.3033636212348938,345157.28125,0.9996374249458313,0.0032548904418945312,0.0002410715533187613,0.9995290637016296,0.0,0.0,0.0001983642578125,0.0006103515625,0.0008544921875
5,model.layers.5.self_attn.v_proj.weight,"(1024, 5120)",5242880,16.639619827270508,16.62732696533203,1.000739336013794,-7.273903861459985e-07,-9.030392789100006e-07,-727390.375,0.007267054636031389,0.007261686027050018,1.000739336013794,0.0,0.0,0.9992133378982544,0.039661187678575516,0.529211699962616,748068.5,0.9992132186889648,0.002655029296875,0.00022573534806724638,0.9990419149398804,0.0,7.62939453125e-06,0.00018310546875,0.00057220458984375,0.00079345703125
6,model.layers.6.input_layernorm.weight,"(5120,)",5120,36.66829299926758,36.66829299926758,1.0,0.49074384570121765,0.49074384570121765,1.0,0.14758266508579254,0.14758266508579254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
6,model.layers.6.mlp.down_proj.weight,"(5120, 14336)",73400320,75.224853515625,75.20674896240234,1.000240683555603,-9.294449796470872e-07,-9.546852197672706e-07,-929445.0,0.008780361153185368,0.008778247982263565,1.000240683555603,0.0,0.0,0.999755322933197,0.02212540991604328,0.2531264126300812,1092086.375,0.9997551441192627,0.001220703125,0.0001536195632070303,0.9997228980064392,0.0,0.0,0.0001220703125,0.0003662109375,0.00048828125
6,model.layers.6.mlp.gate_proj.weight,"(14336, 5120)",73400320,86.75030517578125,86.71172332763672,1.0004448890686035,-8.741130841372069e-06,-8.756842362345196e-06,-8741131.0,0.010125626809895039,0.010121122933924198,1.000445008277893,0.0,0.0,0.9995502233505249,0.029990077018737793,0.42053768038749695,2593847.0,0.9995501041412354,0.00341796875,0.00024073300301097333,0.9994808435440063,0.0,0.0,0.00020313262939453125,0.0006103515625,0.00079345703125
6,model.layers.6.mlp.up_proj.weight,"(14336, 5120)",73400320,75.75718688964844,75.71726989746094,1.0005271434783936,-5.371409201870847e-07,-5.67974836940266e-07,-537140.9375,0.008842496201395988,0.008837836794555187,1.000527262687683,0.0,0.0,0.9994612336158752,0.03282324597239494,0.794858992099762,31457280.0,0.9994611740112305,0.001983642578125,0.00023047490685712546,0.9993912577629089,0.0,0.0,0.00018310546875,0.0005645751953125,0.0007476806640625
6,model.layers.6.post_attention_layernorm.weight,"(5120,)",5120,33.87904739379883,33.87904739379883,1.0,0.47116032242774963,0.47116032242774963,1.0,0.046751365065574646,0.046751365065574646,1.0,0.0,0.0,1.000000238418579,0.0,0.0,0.0,0.9999999403953552,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
6,model.layers.6.self_attn.k_proj.weight,"(1024, 5120)",5242880,32.73380661010742,32.72669982910156,1.0002171993255615,5.635226898448309e-07,7.069921252877975e-07,0.7970706820487976,0.014295901171863079,0.014292798936367035,1.000217080116272,0.0,0.0,0.9997900128364563,0.020494885742664337,0.267320454120636,102931.2578125,0.9997901320457458,0.003173828125,0.00022871838882565498,0.9996975064277649,0.0,0.0,0.00018310546875,0.000579833984375,0.00079345703125
6,model.layers.6.self_attn.o_proj.weight,"(5120, 4096)",20971520,34.71907424926758,34.690589904785156,1.0008211135864258,-1.7052636849257397e-06,-1.7333085224890965e-06,-1705263.75,0.007581464946269989,0.007575245574116707,1.0008209943771362,0.0,0.0,0.9991387128829956,0.04149176552891731,0.6465266346931458,2345704.25,0.9991388916969299,0.00202178955078125,0.0002499742840882391,0.9990051984786987,0.0,1.52587890625e-05,0.000213623046875,0.0006103515625,0.000823974609375
6,model.layers.6.self_attn.q_proj.weight,"(4096, 5120)",20971520,53.71459197998047,53.698482513427734,1.0003000497817993,1.6039415413615643e-06,1.680045556895493e-06,0.9547012448310852,0.011729440651834011,0.011725923977792263,1.0002999305725098,0.0,0.0,0.9996913075447083,0.0248459093272686,0.2938837707042694,152300.96875,0.9996912479400635,0.00347900390625,0.00022911131964065135,0.999586284160614,0.0,0.0,0.00018310546875,0.000579833984375,0.00077056884765625
6,model.layers.6.self_attn.v_proj.weight,"(1024, 5120)",5242880,16.76654815673828,16.754724502563477,1.0007057189941406,9.82027813734021e-07,9.386943133904424e-07,1.046163558959961,0.007322488818317652,0.007317324634641409,1.0007057189941406,0.0,0.0,0.9992536902427673,0.03862949088215828,0.4492518901824951,262145.0,0.9992536902427673,0.0022430419921875,0.00022262804850470275,0.9990839958190918,0.0,7.62939453125e-06,0.00018310546875,0.00054931640625,0.000762939453125
7,model.layers.7.input_layernorm.weight,"(5120,)",5120,43.49293899536133,43.49293899536133,1.0,0.599949300289154,0.599949300289154,1.0,0.09757567197084427,0.09757567197084427,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,0.9999999403953552,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
7,model.layers.7.mlp.down_proj.weight,"(5120, 14336)",73400320,76.2050552368164,76.18694305419922,1.0002377033233643,1.4660826082035783e-06,1.4627996733906912e-06,1.002244234085083,0.00889477226883173,0.008892657235264778,1.0002378225326538,0.0,0.0,0.9997483491897583,0.022440960630774498,0.254448801279068,485087.875,0.999748170375824,0.0013427734375,0.00015747272118460387,0.9997159242630005,0.0,0.0,0.0001220703125,0.00038909912109375,0.000518798828125
7,model.layers.7.mlp.gate_proj.weight,"(14336, 5120)",73400320,85.56700134277344,85.52761840820312,1.0004605054855347,4.148632797296159e-06,4.128018190385774e-06,1.0049937963485718,0.009987511672079563,0.009982915595173836,1.0004603862762451,0.0,0.0,0.9995265007019043,0.03077739290893078,0.4416266977787018,2380102.0,0.9995262622833252,0.00262451171875,0.00024341770040336996,0.9994543790817261,0.0,0.0,0.000213623046875,0.0006103515625,0.00079345703125
7,model.layers.7.mlp.up_proj.weight,"(14336, 5120)",73400320,76.84098815917969,76.79994201660156,1.0005344152450562,-3.873740794801961e-08,-5.1769269759915915e-08,-38737.40625,0.008968998678028584,0.008964207954704762,1.0005344152450562,0.0,0.0,0.9994619488716125,0.03279794007539749,0.4128407835960388,2398466.0,0.9994620084762573,0.002105712890625,0.00023330599651671946,0.9993938207626343,0.0,0.0,0.00018310546875,0.000579833984375,0.000762939453125
7,model.layers.7.post_attention_layernorm.weight,"(5120,)",5120,35.806396484375,35.806396484375,1.0,0.4967453181743622,0.4967453181743622,1.0,0.06044738367199898,0.06044738367199898,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
7,model.layers.7.self_attn.k_proj.weight,"(1024, 5120)",5242880,31.166410446166992,31.159305572509766,1.0002280473709106,-7.030618235148722e-06,-7.182649369497085e-06,-7030618.5,0.013611367903649807,0.013608263805508614,1.0002280473709106,0.0,0.0,0.9997633695602417,0.021749934181571007,0.25629064440727234,82525.8125,0.9997633695602417,0.0031280517578125,0.00023135518131311983,0.9996739625930786,0.0,0.0,0.00018310546875,0.0006046295166015625,0.00079345703125
7,model.layers.7.self_attn.o_proj.weight,"(5120, 4096)",20971520,36.95781707763672,36.930633544921875,1.000736117362976,-6.913329002600221e-07,-6.582877745131555e-07,-691332.875,0.008070331998169422,0.008064395748078823,1.000736117362976,0.0,0.0,0.9992361068725586,0.039082225412130356,0.41497159004211426,262145.0,0.9992361068725586,0.00189208984375,0.0002505751617718488,0.9991304278373718,0.0,1.1444091796875e-05,0.000213623046875,0.0006103515625,0.000823974609375
7,model.layers.7.self_attn.q_proj.weight,"(4096, 5120)",20971520,51.808109283447266,51.79024124145508,1.00034499168396,2.457509935993585e-06,2.2977185381023446e-06,1.069543480873108,0.011313130147755146,0.011309227906167507,1.00034499168396,0.0,0.0,0.9996405243873596,0.026808293536305428,0.3323630690574646,361650.71875,0.9996405839920044,0.002834320068359375,0.00023828873236197978,0.9995472431182861,0.0,0.0,0.0001983642578125,0.0006103515625,0.0008087158203125
7,model.layers.7.self_attn.v_proj.weight,"(1024, 5120)",5242880,17.74030876159668,17.730260848999023,1.0005667209625244,-1.7269296677113743e-06,-1.7669370890871505e-06,-1726929.625,0.007747760973870754,0.007743372581899166,1.0005667209625244,0.0,0.0,0.9993355870246887,0.03644706681370735,0.35096508264541626,42206.18359375,0.9993354678153992,0.0030059814453125,0.00022197146608959883,0.9992188811302185,0.0,0.0,0.00018310546875,0.00054931640625,0.000762939453125
8,model.layers.8.input_layernorm.weight,"(5120,)",5120,44.7404670715332,44.7404670715332,1.0,0.6149559020996094,0.6149559020996094,1.0,0.11308460682630539,0.11308460682630539,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,0.9999998807907104,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
8,model.layers.8.mlp.down_proj.weight,"(5120, 14336)",73400320,77.42675018310547,77.40902709960938,1.000229001045227,-1.0822988087966223e-06,-1.096809114642383e-06,-1082298.875,0.00903736986219883,0.009035301394760609,1.0002288818359375,0.0,0.0,0.9997639060020447,0.021731410175561905,0.2801639437675476,1183189.5,0.9997638463973999,0.0013580322265625,0.00015506026102229953,0.9997307062149048,0.0,0.0,0.0001220703125,0.00037288665771484375,0.000507354736328125
8,model.layers.8.mlp.gate_proj.weight,"(14336, 5120)",73400320,83.1124496459961,83.06983184814453,1.0005130767822266,1.3461142316373298e-06,1.409628453075129e-06,0.9549425840377808,0.009701013565063477,0.009696039371192455,1.000512957572937,0.0,0.0,0.999468982219696,0.03258258104324341,0.9201028347015381,32505856.0,0.9994691014289856,0.0068359375,0.00024961610324680805,0.9993857145309448,0.0,0.0,0.000213623046875,0.0006103515625,0.0008544921875
8,model.layers.8.mlp.up_proj.weight,"(14336, 5120)",73400320,77.84818267822266,77.8079833984375,1.000516653060913,3.9274712548831303e-07,4.354312466148258e-07,0.901972770690918,0.00908656045794487,0.009081868454813957,1.000516653060913,0.0,0.0,0.999478816986084,0.03228350356221199,0.3658636510372162,891288.625,0.999478816986084,0.002826690673828125,0.00023262921604327857,0.9994103908538818,0.0,0.0,0.00018310546875,0.000579833984375,0.000762939453125
8,model.layers.8.post_attention_layernorm.weight,"(5120,)",5120,37.45951461791992,37.45951461791992,1.0,0.5187889337539673,0.5187889337539673,1.0,0.07016810029745102,0.07016810029745102,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.9999997019767761,0.0,0.0,0.0,0.0,0.0
8,model.layers.8.self_attn.k_proj.weight,"(1024, 5120)",5242880,31.12786102294922,31.12013053894043,1.0002484321594238,2.7240275812800974e-07,-3.3113611408452925e-08,272402.75,0.013594533316791058,0.013591157272458076,1.0002484321594238,0.0,0.0,0.9997506141662598,0.02233130857348442,0.2559935748577118,37407.39453125,0.9997506141662598,0.00341796875,0.00023655260156374425,0.9996380805969238,0.0,0.0,0.0001926422119140625,0.0006103515625,0.0008392333984375
8,model.layers.8.self_attn.o_proj.weight,"(5120, 4096)",20971520,36.703304290771484,36.67742919921875,1.0007054805755615,-1.0229784948023735e-06,-1.115811528507038e-06,-1022978.5,0.008014754392206669,0.008009104989469051,1.000705361366272,0.0,0.0,0.9992493391036987,0.03874140605330467,0.661615788936615,4081957.75,0.999249279499054,0.0018453598022460938,0.0002465259749442339,0.999122679233551,0.0,9.5367431640625e-06,0.000213623046875,0.0006103515625,0.00080108642578125
8,model.layers.8.self_attn.q_proj.weight,"(4096, 5120)",20971520,50.88533020019531,50.8672981262207,1.000354528427124,-8.945829108597536e-07,-8.285070975944109e-07,-894582.9375,0.011111627332866192,0.011107688769698143,1.000354528427124,0.0,0.0,0.9996481537818909,0.026523731648921967,0.34962233901023865,326130.90625,0.9996481537818909,0.0025157928466796875,0.00023125512234400958,0.9995386600494385,0.0,0.0,0.00018310546875,0.00058746337890625,0.00079345703125
8,model.layers.8.self_attn.v_proj.weight,"(1024, 5120)",5242880,16.8338623046875,16.821964263916016,1.0007072687149048,-1.1053037951569422e-06,-1.0718139265009086e-06,-1105303.75,0.007351886015385389,0.00734669016674161,1.0007072687149048,0.0,0.0,0.9992097616195679,0.03974980115890503,0.517770528793335,456541.9375,0.9992097616195679,0.002655029296875,0.00022696831729263067,0.9990699291229248,0.0,7.62939453125e-06,0.00018310546875,0.000579833984375,0.0008193254470825195
9,model.layers.9.input_layernorm.weight,"(5120,)",5120,49.136226654052734,49.136226654052734,1.0,0.6767128109931946,0.6767128109931946,1.0,0.11668825894594193,0.11668825894594193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0000001192092896,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
9,model.layers.9.mlp.down_proj.weight,"(5120, 14336)",73400320,78.56620788574219,78.54808807373047,1.0002306699752808,5.855712288393988e-07,6.00939358719188e-07,0.9744265079498291,0.009170369245111942,0.00916825421154499,1.0002306699752808,0.0,0.0,0.9997636079788208,0.021742498502135277,0.22745151817798615,207531.671875,0.9997636079788208,0.00141143798828125,0.00015673392044845968,0.9997289180755615,0.0,0.0,0.0001220703125,0.00038909912109375,0.000530242919921875
9,model.layers.9.mlp.gate_proj.weight,"(14336, 5120)",73400320,81.71104431152344,81.6662368774414,1.0005487203598022,-3.464906285444158e-06,-3.4000993309746264e-06,-3464906.25,0.009537437930703163,0.009532209485769272,1.0005484819412231,0.0,0.0,0.9994304776191711,0.03374406695365906,0.40801844000816345,1366585.75,0.9994304776191711,0.004638671875,0.00025346927577629685,0.9993322491645813,0.0,0.0,0.000213623046875,0.0006256103515625,0.0008544921875
9,model.layers.9.mlp.up_proj.weight,"(14336, 5120)",73400320,79.59617614746094,79.55748748779297,1.0004862546920776,1.2754518365909462e-06,1.2920206700073322e-06,0.9871760010719299,0.009290589019656181,0.009286072105169296,1.0004863739013672,0.0,0.0,0.999504029750824,0.031491924077272415,0.4716184437274933,7721331.5,0.999504029750824,0.002777099609375,0.00023184929159469903,0.9994354248046875,0.0,0.0,0.00018310546875,0.000579833984375,0.000762939453125
9,model.layers.9.post_attention_layernorm.weight,"(5120,)",5120,37.82773208618164,37.82773208618164,1.0,0.5226461291313171,0.5226461291313171,1.0,0.07950448244810104,0.07950448244810104,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999998807907104,0.0,0.0,0.0,0.0,0.0
9,model.layers.9.self_attn.k_proj.weight,"(1024, 5120)",5242880,30.582117080688477,30.574626922607422,1.0002449750900269,3.035102508874843e-06,3.239115130782011e-06,0.937015950679779,0.013356189243495464,0.013352918438613415,1.0002449750900269,0.0,0.0,0.9997393488883972,0.022835414856672287,0.24135728180408478,23089.404296875,0.9997392892837524,0.0039215087890625,0.00023818635963834822,0.9996302127838135,0.0,0.0,0.0001983642578125,0.0006103515625,0.0008392333984375
9,model.layers.9.self_attn.o_proj.weight,"(5120, 4096)",20971520,39.08286666870117,39.060096740722656,1.0005829334259033,1.1785141396103427e-06,1.2700269280685461e-06,0.9279442429542542,0.008534369990229607,0.008529397659003735,1.0005829334259033,0.0,0.0,0.9993611574172974,0.03573828563094139,0.5468451380729675,1807415.0,0.9993610978126526,0.001861572265625,0.000242206544498913,0.9992337822914124,0.0,3.814697265625e-06,0.00020599365234375,0.0006103515625,0.00079345703125
