layer,key,shape,numel,norm_a,norm_b,norm_ratio,mean_a,mean_b,mean_ratio,std_a,std_b,std_ratio,zero_frac_a,zero_frac_b,cos_sim,rel_l2_err,mean_rel_diff,max_rel_diff,pearson,max_abs_diff,mean_abs_diff,spearman,q01_abs_diff,q05_abs_diff,q50_abs_diff,q95_abs_diff,q99_abs_diff,shape_a,shape_b,note
15,model.layers.15.post_attention_layernorm.weight,"(7168,)",7168.0,21.48143768310547,20.713083267211914,1.037095069885254,0.25314101576805115,0.24335874617099762,1.0401968955993652,0.017214106395840645,0.02510567381978035,0.6856659650802612,0.0,0.0,0.9924441576004028,0.12589840590953827,0.09694898873567581,87.48087310791016,0.0022171258460730314,0.26416015625,0.01748371496796608,-0.0034084846265614033,0.0,0.0009765625,0.0107421875,0.05078125,0.17252445220947266,,,
15,model.layers.15.self_attn.kv_a_layernorm.weight,"(512,)",512.0,2.7764363288879395,3.2929556369781494,0.8431441783905029,0.12219524383544922,0.145305335521698,0.8409549593925476,0.011143459938466549,0.00807353388518095,1.3802456855773926,0.0,0.0,0.9942073225975037,0.21988630294799805,10.727682113647461,5254.94091796875,-0.025096142664551735,0.14846575260162354,0.02387743815779686,0.01145164668560028,0.008896484039723873,0.0126953125,0.0224609375,0.03515625,0.06777852773666382,,,
15,model.layers.15.self_attn.kv_a_proj_with_mqa.weight,"(576, 7168)",4128768.0,51.585777282714844,194538.734375,0.0002651696850080043,-2.1575568098342046e-05,0.003859184216707945,-0.005590707063674927,0.02538747899234295,95.74053192138672,0.00026516959769651294,0.0,1.3078963092993945e-05,0.0002576533879619092,3771.169921875,36770.828125,6650271744.0,0.00025768770137801766,448.10595703125,71.28809356689453,0.00018489008652977645,0.6234563589096069,3.2227783203125,55.96240234375,192.034423828125,256.044677734375,,,
15,model.layers.15.self_attn.kv_b_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20480, 512)","(32768, 512)",shape_mismatch
15,model.layers.15.self_attn.o_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(7168, 12288)","(7168, 16384)",shape_mismatch
15,model.layers.15.self_attn.q_a_layernorm.weight,"(1536,)",1536.0,34.155494689941406,73.75516510009766,0.4630929231643677,0.8370784521102905,1.7922134399414062,0.4670640528202057,0.2424946129322052,0.5740411281585693,0.4224342107772827,0.0,0.0,0.9151884317398071,1.3078521490097046,1.871016263961792,19.912281036376953,0.005372362211346626,2.3291015625,1.0425094366073608,0.010509639978408813,0.03652343526482582,0.203125,1.115234375,1.77587890625,2.0923829078674316,,,
15,model.layers.15.self_attn.q_a_proj.weight,"(1536, 7168)",11010048.0,67.02896118164062,323574.53125,0.00020715153368655592,9.261753803002648e-06,0.03194253891706467,0.00028995046159252524,0.020200764760375023,97.5168685913086,0.00020715149003081024,0.0,7.720221219642553e-06,-0.00026563581195659935,4827.38427734375,57141.0859375,59612078080.0,-0.000265786045929417,448.062255859375,75.35121154785156,-1.2043730066579883e-06,1.020263671875,5.46142578125,60.001373291015625,192.02099609375,256.0255126953125,,,
15,model.layers.15.self_attn.q_b_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(12288, 1536)","(24576, 1536)",shape_mismatch
16,model.layers.16.input_layernorm.weight,"(7168,)",7168.0,7.49342155456543,3.1222803592681885,2.3999836444854736,0.08816082775592804,0.03664221242070198,2.4059908390045166,0.007828562520444393,0.00416773185133934,1.8783748149871826,0.0,0.0,0.9897032976150513,0.590639591217041,0.582066535949707,0.8621031641960144,0.00040084871579892933,0.212158203125,0.05155321583151817,-0.005633885972201824,0.033935546875,0.039794921875,0.05126953125,0.06298828125,0.0732421875,,,
16,model.layers.16.mlp.gate.e_score_correction_bias,"(256,)",256.0,63.49241256713867,47.65446853637695,1.3323496580123901,3.9681396484375,2.978400707244873,1.3323055505752563,0.03287999704480171,0.004408965818583965,7.457530498504639,0.0,0.0,0.9999650716781616,0.2495512068271637,0.24936866760253906,0.2575331926345825,0.044686075299978256,1.03013277053833,0.9897387623786926,0.13720889389514923,0.8623563051223755,0.9313331842422485,0.9966831207275391,1.0191335678100586,1.0236616134643555,,,
